"decimalLatitude","decimalLongitude","eventDate","scientific_name","url","image_url"
41.9164833333,19.2726805556,2024-07-05,"Callinectes sapidus","https://www.inaturalist.org/observations/230346318","https://inaturalist-open-data.s3.amazonaws.com/photos/408991128/medium.jpeg"
37.0119909989,21.9936681445,2024-07-19,"Callinectes sapidus","https://www.inaturalist.org/observations/230323174","https://inaturalist-open-data.s3.amazonaws.com/photos/408948258/medium.jpeg"
36.5927493746,-4.5213789493,NA,"Callinectes sapidus","https://www.inaturalist.org/observations/230303778","https://static.inaturalist.org/photos/408911711/medium.jpeg"
44.3818435556,12.3202619444,2024-07-19,"Callinectes sapidus","https://www.inaturalist.org/observations/230262473","https://static.inaturalist.org/photos/408835753/medium.jpeg"
41.6411264439,9.3561546523,2024-07-17,"Callinectes sapidus","https://www.inaturalist.org/observations/229939227","https://inaturalist-open-data.s3.amazonaws.com/photos/408215310/medium.jpeg"
40.3775647561,9.7316876426,2024-07-04,"Callinectes sapidus","https://www.inaturalist.org/observations/229920840","https://inaturalist-open-data.s3.amazonaws.com/photos/408180212/medium.jpeg"
36.7803216667,28.6311283333,2024-07-03,"Callinectes sapidus","https://www.inaturalist.org/observations/229772030","https://inaturalist-open-data.s3.amazonaws.com/photos/407898370/medium.jpeg"
40.376930313,9.7313889116,2024-07-02,"Callinectes sapidus","https://www.inaturalist.org/observations/229739851","https://inaturalist-open-data.s3.amazonaws.com/photos/407836470/medium.jpeg"
44.0765445,12.568875,2024-07-16,"Callinectes sapidus","https://www.inaturalist.org/observations/229705195","https://inaturalist-open-data.s3.amazonaws.com/photos/407773571/medium.jpeg"
36.7749222222,14.6072277778,2024-07-16,"Callinectes sapidus","https://www.inaturalist.org/observations/229670606","https://static.inaturalist.org/photos/407708274/medium.jpeg"
41.7703216,12.224909,2024-07-16,"Callinectes sapidus","https://www.inaturalist.org/observations/229660237","https://inaturalist-open-data.s3.amazonaws.com/photos/407689035/medium.jpeg"
43.93668,10.1879916667,2024-07-14,"Callinectes sapidus","https://www.inaturalist.org/observations/229653947","https://inaturalist-open-data.s3.amazonaws.com/photos/407676726/medium.jpeg"
45.2355193939,12.2924686968,2024-07-14,"Callinectes sapidus","https://www.inaturalist.org/observations/229513794","https://static.inaturalist.org/photos/407408511/medium.jpeg"
41.3391685278,2.0949718889,2024-07-13,"Callinectes sapidus","https://www.inaturalist.org/observations/229466434","https://static.inaturalist.org/photos/407323738/medium.jpeg"
40.4813416,9.8109233,2024-07-14,"Callinectes sapidus","https://www.inaturalist.org/observations/229369160","https://inaturalist-open-data.s3.amazonaws.com/photos/407135270/medium.jpeg"
45.5292167661,12.7225809097,2023-11-02,"Callinectes sapidus","https://www.inaturalist.org/observations/229218208","https://inaturalist-open-data.s3.amazonaws.com/photos/406856192/medium.jpeg"
39.6057382911,-0.2655333281,2024-07-14,"Callinectes sapidus","https://www.inaturalist.org/observations/229216593","https://inaturalist-open-data.s3.amazonaws.com/photos/406853148/medium.jpeg"
42.3913530798,18.7130227806,2024-06-19,"Callinectes sapidus","https://www.inaturalist.org/observations/229128547","https://inaturalist-open-data.s3.amazonaws.com/photos/406682575/medium.jpg"
35.2622416667,25.7229533333,2024-07-13,"Callinectes sapidus","https://www.inaturalist.org/observations/229067828","https://inaturalist-open-data.s3.amazonaws.com/photos/406569932/medium.jpeg"
41.3392938,2.09529145,2024-07-13,"Callinectes sapidus","https://www.inaturalist.org/observations/229059531","https://inaturalist-open-data.s3.amazonaws.com/photos/406553704/medium.jpeg"
40.5175566667,19.4042283333,2024-07-13,"Callinectes sapidus","https://www.inaturalist.org/observations/229051897","https://inaturalist-open-data.s3.amazonaws.com/photos/406540446/medium.jpeg"
41.3391978019,2.095011666,2024-07-13,"Callinectes sapidus","https://www.inaturalist.org/observations/229047709","https://inaturalist-open-data.s3.amazonaws.com/photos/406532894/medium.jpeg"
41.339435,2.095415,2024-07-13,"Callinectes sapidus","https://www.inaturalist.org/observations/229007205","https://static.inaturalist.org/photos/406459399/medium.jpeg"
41.3393707222,2.0953750556,2024-07-13,"Callinectes sapidus","https://www.inaturalist.org/observations/228991926","https://inaturalist-open-data.s3.amazonaws.com/photos/406432008/medium.jpeg"
41.3392633333,2.0952783333,2024-07-13,"Callinectes sapidus","https://www.inaturalist.org/observations/228987670","https://inaturalist-open-data.s3.amazonaws.com/photos/406424007/medium.jpeg"
41.3392587332,2.0952701848,2024-07-13,"Callinectes sapidus","https://www.inaturalist.org/observations/228987627","https://inaturalist-open-data.s3.amazonaws.com/photos/406423891/medium.jpeg"
41.33927792,2.09535341,2024-07-13,"Callinectes sapidus","https://www.inaturalist.org/observations/228987180","https://inaturalist-open-data.s3.amazonaws.com/photos/406423292/medium.jpeg"
42.7589949072,10.3847978002,2024-07-10,"Callinectes sapidus","https://www.inaturalist.org/observations/228985674","https://inaturalist-open-data.s3.amazonaws.com/photos/406420508/medium.jpg"
42.7590046221,10.3848119555,2024-07-10,"Callinectes sapidus","https://www.inaturalist.org/observations/228985567","https://inaturalist-open-data.s3.amazonaws.com/photos/406420257/medium.jpg"
41.4031531361,19.4077992439,2024-07-12,"Callinectes sapidus","https://www.inaturalist.org/observations/228981055","https://inaturalist-open-data.s3.amazonaws.com/photos/406412089/medium.jpeg"
41.6371690798,9.3582460834,2024-07-11,"Callinectes sapidus","https://www.inaturalist.org/observations/228916053","https://inaturalist-open-data.s3.amazonaws.com/photos/406283370/medium.jpeg"
41.4030568184,19.4079236314,2024-07-12,"Callinectes sapidus","https://www.inaturalist.org/observations/228902023","https://inaturalist-open-data.s3.amazonaws.com/photos/406257274/medium.jpeg"
41.3932563092,19.4100070372,2024-07-12,"Callinectes sapidus","https://www.inaturalist.org/observations/228894972","https://inaturalist-open-data.s3.amazonaws.com/photos/406242526/medium.jpeg"
39.7941217446,19.7019571066,2024-07-08,"Callinectes sapidus","https://www.inaturalist.org/observations/228797597","https://static.inaturalist.org/photos/406059473/medium.jpeg"
45.2291633333,12.3069716667,2024-07-11,"Callinectes sapidus","https://www.inaturalist.org/observations/228781116","https://static.inaturalist.org/photos/406029193/medium.jpeg"
41.1809305556,1.5290527778,2024-05-31,"Callinectes sapidus","https://www.inaturalist.org/observations/228730244","https://inaturalist-open-data.s3.amazonaws.com/photos/405924468/medium.jpg"
40.6766445261,14.7501168028,2024-07-06,"Callinectes sapidus","https://www.inaturalist.org/observations/228665667","https://static.inaturalist.org/photos/405801379/medium.jpeg"
40.71678,19.3659416667,2024-07-03,"Callinectes sapidus","https://www.inaturalist.org/observations/228660095","https://inaturalist-open-data.s3.amazonaws.com/photos/405791206/medium.jpeg"
42.2119261,11.7155475,2024-07-11,"Callinectes sapidus","https://www.inaturalist.org/observations/228580689",""
41.1806,1.5290083333,2024-05-31,"Callinectes sapidus","https://www.inaturalist.org/observations/228556667","https://inaturalist-open-data.s3.amazonaws.com/photos/405584395/medium.jpg"
40.6179602634,9.7468884037,2024-07-10,"Callinectes sapidus","https://www.inaturalist.org/observations/228476859","https://static.inaturalist.org/photos/405443919/medium.jpg"
42.7627847659,10.8746644109,2024-07-10,"Callinectes sapidus","https://www.inaturalist.org/observations/228471652","https://inaturalist-open-data.s3.amazonaws.com/photos/405433467/medium.jpeg"
45.491776,13.608477,2024-07-03,"Callinectes sapidus","https://www.inaturalist.org/observations/228385011","https://static.inaturalist.org/photos/405274844/medium.jpeg"
40.6759030606,14.7507900372,2024-07-06,"Callinectes sapidus","https://www.inaturalist.org/observations/228330868","https://static.inaturalist.org/photos/405168368/medium.jpeg"
41.6730794,9.3738679,2024-07-07,"Callinectes sapidus","https://www.inaturalist.org/observations/228309470","https://inaturalist-open-data.s3.amazonaws.com/photos/405128404/medium.jpeg"
44.4007610464,12.3159718886,2024-07-07,"Callinectes sapidus","https://www.inaturalist.org/observations/228196872","https://static.inaturalist.org/photos/404920124/medium.jpeg"
44.4015659037,12.3157854751,2024-07-07,"Callinectes sapidus","https://www.inaturalist.org/observations/228191892","https://static.inaturalist.org/photos/404910278/medium.jpeg"
44.6758092996,12.2461570054,2024-07-08,"Callinectes sapidus","https://www.inaturalist.org/observations/228113687","https://inaturalist-open-data.s3.amazonaws.com/photos/404758649/medium.jpeg"
40.1044322236,16.6285338253,2024-07-08,"Callinectes sapidus","https://www.inaturalist.org/observations/227990787","https://static.inaturalist.org/photos/404528019/medium.jpeg"
40.1044142726,16.6285120323,2024-07-08,"Callinectes sapidus","https://www.inaturalist.org/observations/227985509","https://static.inaturalist.org/photos/404517252/medium.jpeg"
44.3883499,12.3207240997,2024-07-06,"Callinectes sapidus","https://www.inaturalist.org/observations/227978653","https://static.inaturalist.org/photos/404504170/medium.jpeg"
42.7627138746,10.8722655103,2024-07-07,"Callinectes sapidus","https://www.inaturalist.org/observations/227972075","https://static.inaturalist.org/photos/404492697/medium.jpeg"
45.4913636867,13.6082943281,2024-07-03,"Callinectes sapidus","https://www.inaturalist.org/observations/227798107","https://static.inaturalist.org/photos/404155957/medium.jpg"
39.2918426084,22.8790179403,2024-07-07,"Callinectes sapidus","https://www.inaturalist.org/observations/227764614","https://inaturalist-open-data.s3.amazonaws.com/photos/404094622/medium.jpg"
39.816505366,19.8607968539,2024-07-07,"Callinectes sapidus","https://www.inaturalist.org/observations/227742616","https://inaturalist-open-data.s3.amazonaws.com/photos/404055874/medium.jpeg"
39.8165066536,19.8607271165,2024-07-07,"Callinectes sapidus","https://www.inaturalist.org/observations/227742573","https://inaturalist-open-data.s3.amazonaws.com/photos/404055802/medium.jpeg"
42.6365099832,9.4657744117,2024-06-27,"Callinectes sapidus","https://www.inaturalist.org/observations/227702020","https://inaturalist-open-data.s3.amazonaws.com/photos/403980846/medium.jpg"
41.6301972222,9.3461305556,2024-07-06,"Callinectes sapidus","https://www.inaturalist.org/observations/227523952","https://static.inaturalist.org/photos/403642251/medium.jpeg"
42.0737695,14.768645,2024-07-06,"Callinectes sapidus","https://www.inaturalist.org/observations/227472326","https://static.inaturalist.org/photos/403546675/medium.jpg"
38.1570028333,21.3712166667,2024-07-05,"Callinectes sapidus","https://www.inaturalist.org/observations/227323710","https://inaturalist-open-data.s3.amazonaws.com/photos/403262815/medium.jpg"
41.9281297418,16.1037562788,2024-07-05,"Callinectes sapidus","https://www.inaturalist.org/observations/227273984","https://static.inaturalist.org/photos/403170652/medium.jpeg"
45.4919319153,13.6088085172,2024-07-03,"Callinectes sapidus","https://www.inaturalist.org/observations/227243958","https://inaturalist-open-data.s3.amazonaws.com/photos/403112779/medium.jpeg"
45.4921166667,13.6089055556,2024-07-03,"Callinectes sapidus","https://www.inaturalist.org/observations/227185739","https://static.inaturalist.org/photos/402997076/medium.jpeg"
45.4337809748,12.3444083586,2024-07-03,"Callinectes sapidus","https://www.inaturalist.org/observations/227057914","https://inaturalist-open-data.s3.amazonaws.com/photos/402761700/medium.jpg"
45.4337809748,12.3444083586,2024-07-03,"Callinectes sapidus","https://www.inaturalist.org/observations/227057886","https://inaturalist-open-data.s3.amazonaws.com/photos/402761505/medium.jpg"
37.4277741858,22.7543781382,2024-07-04,"Callinectes sapidus","https://www.inaturalist.org/observations/226976496","https://static.inaturalist.org/photos/402603002/medium.jpg"
45.4918466667,13.6086133333,2024-07-03,"Callinectes sapidus","https://www.inaturalist.org/observations/226973673","https://static.inaturalist.org/photos/402598726/medium.jpg"
36.801145,28.608105,2024-07-03,"Callinectes sapidus","https://www.inaturalist.org/observations/226941806","https://static.inaturalist.org/photos/402539874/medium.jpg"
45.4337809748,12.3444083586,2024-07-03,"Callinectes sapidus","https://www.inaturalist.org/observations/226870357","https://inaturalist-open-data.s3.amazonaws.com/photos/402408445/medium.jpg"
45.4337809748,12.3444083586,2024-07-03,"Callinectes sapidus","https://www.inaturalist.org/observations/226870352","https://inaturalist-open-data.s3.amazonaws.com/photos/402408411/medium.jpg"
45.4337809748,12.3444083586,2024-07-03,"Callinectes sapidus","https://www.inaturalist.org/observations/226870350","https://inaturalist-open-data.s3.amazonaws.com/photos/402408414/medium.jpg"
45.4337809748,12.3444083586,2024-07-03,"Callinectes sapidus","https://www.inaturalist.org/observations/226870348","https://inaturalist-open-data.s3.amazonaws.com/photos/402408410/medium.jpg"
45.4337809748,12.3444083586,2024-07-03,"Callinectes sapidus","https://www.inaturalist.org/observations/226870342","https://inaturalist-open-data.s3.amazonaws.com/photos/402408348/medium.jpg"
45.4337809748,12.3444083586,2024-07-03,"Callinectes sapidus","https://www.inaturalist.org/observations/226870341","https://inaturalist-open-data.s3.amazonaws.com/photos/402408345/medium.jpg"
45.4337809748,12.3444083586,2024-07-03,"Callinectes sapidus","https://www.inaturalist.org/observations/226870338","https://inaturalist-open-data.s3.amazonaws.com/photos/402408187/medium.jpg"
41.67970259,9.37337577,2024-07-03,"Callinectes sapidus","https://www.inaturalist.org/observations/226851722","https://static.inaturalist.org/photos/402375918/medium.jpeg"
45.0255055556,13.7014,2024-07-02,"Callinectes sapidus","https://www.inaturalist.org/observations/226748998","https://inaturalist-open-data.s3.amazonaws.com/photos/402177271/medium.jpeg"
45.6265104,12.9768962,2024-06-21,"Callinectes sapidus","https://www.inaturalist.org/observations/226697034","https://inaturalist-open-data.s3.amazonaws.com/photos/402079029/medium.jpeg"
44.6547166667,12.2540333333,2024-07-02,"Callinectes sapidus","https://www.inaturalist.org/observations/226667759","https://inaturalist-open-data.s3.amazonaws.com/photos/402027833/medium.jpg"
45.0942821785,12.3363586888,2024-07-02,"Callinectes sapidus","https://www.inaturalist.org/observations/226665404","https://inaturalist-open-data.s3.amazonaws.com/photos/402023422/medium.jpeg"
41.2994,2.12091,2024-06-25,"Callinectes sapidus","https://www.inaturalist.org/observations/226512415","https://inaturalist-open-data.s3.amazonaws.com/photos/401555026/medium.jpeg"
45.1801051115,12.3070729896,2023-08-30,"Callinectes sapidus","https://www.inaturalist.org/observations/226496820","https://static.inaturalist.org/photos/401703400/medium.jpeg"
45.2288180228,12.3116334155,2023-08-30,"Callinectes sapidus","https://www.inaturalist.org/observations/226496624","https://static.inaturalist.org/photos/401703042/medium.jpeg"
36.5282528625,-4.630012773,2024-07-01,"Callinectes sapidus","https://www.inaturalist.org/observations/226407708","https://static.inaturalist.org/photos/401534167/medium.jpeg"
45.4377559429,12.4432195723,2024-06-27,"Callinectes sapidus","https://www.inaturalist.org/observations/226308424","https://inaturalist-open-data.s3.amazonaws.com/photos/401342037/medium.jpeg"
44.5156547671,12.280484587,2024-06-30,"Callinectes sapidus","https://www.inaturalist.org/observations/226161324",""
45.1140635361,12.3298261687,2024-06-30,"Callinectes sapidus","https://www.inaturalist.org/observations/226135111","https://inaturalist-open-data.s3.amazonaws.com/photos/401016474/medium.jpeg"
41.2658138889,2.0113027778,2024-06-30,"Callinectes sapidus","https://www.inaturalist.org/observations/226126407","https://static.inaturalist.org/photos/400999881/medium.jpeg"
41.9177999258,19.2616492577,2024-06-19,"Callinectes sapidus","https://www.inaturalist.org/observations/225906560","https://static.inaturalist.org/photos/400578010/medium.jpeg"
42.3941829137,18.7151384354,2024-06-18,"Callinectes sapidus","https://www.inaturalist.org/observations/225897364","https://static.inaturalist.org/photos/400562389/medium.jpeg"
38.1550070708,21.3846950053,2024-06-17,"Callinectes sapidus","https://www.inaturalist.org/observations/225894339","https://inaturalist-open-data.s3.amazonaws.com/photos/400551307/medium.jpg"
38.0262469435,-0.6619751105,2024-06-24,"Callinectes sapidus","https://www.inaturalist.org/observations/225798789","https://inaturalist-open-data.s3.amazonaws.com/photos/400366553/medium.jpeg"
42.7681831928,10.904205651,2024-06-26,"Callinectes sapidus","https://www.inaturalist.org/observations/225680827","https://inaturalist-open-data.s3.amazonaws.com/photos/400156213/medium.jpg"
39.9752115232,22.661178274,2018-07-13,"Callinectes sapidus","https://www.inaturalist.org/observations/225676345","https://inaturalist-open-data.s3.amazonaws.com/photos/400148902/medium.jpeg"
40.481028923,14.9480913207,2024-06-26,"Callinectes sapidus","https://www.inaturalist.org/observations/225562203","https://static.inaturalist.org/photos/399927288/medium.jpeg"
39.8161182997,19.859445,2024-06-25,"Callinectes sapidus","https://www.inaturalist.org/observations/225376874","https://inaturalist-open-data.s3.amazonaws.com/photos/399736261/medium.jpeg"
39.2136391972,9.2895660549,2024-05-22,"Callinectes sapidus","https://www.inaturalist.org/observations/225274395","https://static.inaturalist.org/photos/399385686/medium.jpeg"
45.4505882263,12.4867744446,2024-06-26,"Callinectes sapidus","https://www.inaturalist.org/observations/225247469","https://inaturalist-open-data.s3.amazonaws.com/photos/399337704/medium.jpeg"
44.4734954834,12.2875013351,2024-06-24,"Callinectes sapidus","https://www.inaturalist.org/observations/224949569","https://static.inaturalist.org/photos/398766321/medium.jpeg"
41.9304685991,19.2822127441,2021-09-02,"Callinectes sapidus","https://www.inaturalist.org/observations/224865925","https://inaturalist-open-data.s3.amazonaws.com/photos/398601973/medium.jpeg"
45.4435171121,12.4637837335,2024-06-21,"Callinectes sapidus","https://www.inaturalist.org/observations/224858524","https://static.inaturalist.org/photos/398587724/medium.jpeg"
41.916763,19.2530679722,2024-06-02,"Callinectes sapidus","https://www.inaturalist.org/observations/224855288","https://static.inaturalist.org/photos/398582173/medium.jpeg"
38.1744533333,20.4931116667,2024-06-20,"Callinectes sapidus","https://www.inaturalist.org/observations/224846881","https://static.inaturalist.org/photos/398566249/medium.jpg"
44.1437426421,12.4666818604,2024-06-24,"Callinectes sapidus","https://www.inaturalist.org/observations/224843170","https://static.inaturalist.org/photos/398560347/medium.jpeg"
41.1896902278,1.6086339694,2024-06-20,"Callinectes sapidus","https://www.inaturalist.org/observations/224717794","https://inaturalist-open-data.s3.amazonaws.com/photos/398314361/medium.jpeg"
41.9019118361,8.8009374194,2024-06-22,"Callinectes sapidus","https://www.inaturalist.org/observations/224703058","https://static.inaturalist.org/photos/398286303/medium.jpeg"
44.2100425441,12.3966668011,2024-06-22,"Callinectes sapidus","https://www.inaturalist.org/observations/224681004","https://inaturalist-open-data.s3.amazonaws.com/photos/398244659/medium.jpg"
45.1348028026,12.3262222856,2024-06-22,"Callinectes sapidus","https://www.inaturalist.org/observations/224637858","https://inaturalist-open-data.s3.amazonaws.com/photos/398166864/medium.jpeg"
45.1380631044,12.326602824,2024-06-22,"Callinectes sapidus","https://www.inaturalist.org/observations/224637759","https://inaturalist-open-data.s3.amazonaws.com/photos/398166625/medium.jpeg"
41.9018375978,8.8013550639,NA,"Callinectes sapidus","https://www.inaturalist.org/observations/224510337","https://inaturalist-open-data.s3.amazonaws.com/photos/397921876/medium.jpeg"
44.331779518,12.336748032,2024-06-21,"Callinectes sapidus","https://www.inaturalist.org/observations/224466151","https://inaturalist-open-data.s3.amazonaws.com/photos/397830749/medium.jpeg"
41.9243805556,19.2324583333,2018-05-24,"Callinectes sapidus","https://www.inaturalist.org/observations/224056084","https://static.inaturalist.org/photos/397058701/medium.jpeg"
44.6636744937,12.2517133851,2024-04-28,"Callinectes sapidus","https://www.inaturalist.org/observations/223947848","https://inaturalist-open-data.s3.amazonaws.com/photos/396857058/medium.jpg"
42.6433332302,9.4614880142,2022-12-13,"Callinectes sapidus","https://www.inaturalist.org/observations/223698719","https://inaturalist-open-data.s3.amazonaws.com/photos/396400673/medium.jpeg"
36.7983943833,28.6100728065,2024-06-17,"Callinectes sapidus","https://www.inaturalist.org/observations/223611800","https://inaturalist-open-data.s3.amazonaws.com/photos/396231338/medium.jpeg"
44.3392641578,12.3325503253,2024-06-18,"Callinectes sapidus","https://www.inaturalist.org/observations/223571579","https://inaturalist-open-data.s3.amazonaws.com/photos/396154231/medium.jpg"
36.7821238051,28.124814257,2024-06-13,"Callinectes sapidus","https://www.inaturalist.org/observations/223571477","https://static.inaturalist.org/photos/396154037/medium.jpeg"
44.3386576011,12.3328048585,2024-06-18,"Callinectes sapidus","https://www.inaturalist.org/observations/223567918","https://static.inaturalist.org/photos/396147645/medium.jpg"
44.3386559889,12.3328054737,2024-06-18,"Callinectes sapidus","https://www.inaturalist.org/observations/223567777","https://static.inaturalist.org/photos/396147352/medium.jpg"
44.3396414866,12.3323880781,2024-06-18,"Callinectes sapidus","https://www.inaturalist.org/observations/223567737","https://static.inaturalist.org/photos/396147293/medium.jpg"
44.33959,12.3324833333,2024-06-18,"Callinectes sapidus","https://www.inaturalist.org/observations/223567323","https://static.inaturalist.org/photos/396146326/medium.jpeg"
44.3389222305,12.3324290011,2024-06-18,"Callinectes sapidus","https://www.inaturalist.org/observations/223564704","https://static.inaturalist.org/photos/396141079/medium.jpeg"
42.6576327723,11.0505068157,2024-06-16,"Callinectes sapidus","https://www.inaturalist.org/observations/223520094","https://inaturalist-open-data.s3.amazonaws.com/photos/396061355/medium.jpeg"
42.6690723213,11.0635192493,2024-06-16,"Callinectes sapidus","https://www.inaturalist.org/observations/223520073","https://inaturalist-open-data.s3.amazonaws.com/photos/396061285/medium.jpeg"
41.2322845278,19.52119825,2024-06-17,"Callinectes sapidus","https://www.inaturalist.org/observations/223349963","https://inaturalist-open-data.s3.amazonaws.com/photos/395735405/medium.jpeg"
36.6793392546,-4.472081624,2024-06-01,"Callinectes sapidus","https://www.inaturalist.org/observations/223346237","https://static.inaturalist.org/photos/395728173/medium.jpeg"
36.1223914742,-5.3525692155,2022-04-29,"Callinectes sapidus","https://www.inaturalist.org/observations/223177032","https://inaturalist-open-data.s3.amazonaws.com/photos/395407189/medium.jpg"
44.0444335938,10.0149841309,2024-06-16,"Callinectes sapidus","https://www.inaturalist.org/observations/223110079","https://static.inaturalist.org/photos/395282559/medium.jpeg"
45.5921654046,12.8734328225,2024-06-16,"Callinectes sapidus","https://www.inaturalist.org/observations/223077823",""
45.4392583333,12.4529888889,2024-06-16,"Callinectes sapidus","https://www.inaturalist.org/observations/223076037","https://static.inaturalist.org/photos/395223411/medium.jpeg"
39.3504117178,22.9644298553,2024-06-15,"Callinectes sapidus","https://www.inaturalist.org/observations/222891758","https://inaturalist-open-data.s3.amazonaws.com/photos/394871701/medium.jpeg"
41.223760969,1.7831037194,2024-06-13,"Callinectes sapidus","https://www.inaturalist.org/observations/222410211","https://inaturalist-open-data.s3.amazonaws.com/photos/393976990/medium.jpg"
35.2029434824,-3.1716477968,2024-06-10,"Callinectes sapidus","https://www.inaturalist.org/observations/222242067","https://inaturalist-open-data.s3.amazonaws.com/photos/393655581/medium.jpg"
34.7860270152,35.8358329307,2024-06-10,"Callinectes sapidus","https://www.inaturalist.org/observations/222091346","https://inaturalist-open-data.s3.amazonaws.com/photos/393369276/medium.jpeg"
42.7311633333,10.963275,2024-06-10,"Callinectes sapidus","https://www.inaturalist.org/observations/222032177","https://inaturalist-open-data.s3.amazonaws.com/photos/393259342/medium.jpg"
39.7530378276,-0.1935126632,2024-06-08,"Callinectes sapidus","https://www.inaturalist.org/observations/221779959","https://inaturalist-open-data.s3.amazonaws.com/photos/392789054/medium.jpg"
44.3021995399,12.3473087248,2024-06-08,"Callinectes sapidus","https://www.inaturalist.org/observations/221538411","https://inaturalist-open-data.s3.amazonaws.com/photos/392735292/medium.jpg"
44.0312616667,12.6247066667,2024-06-09,"Callinectes sapidus","https://www.inaturalist.org/observations/221483525","https://inaturalist-open-data.s3.amazonaws.com/photos/392235661/medium.jpeg"
36.789632,28.629262,2024-05-29,"Callinectes sapidus","https://www.inaturalist.org/observations/221367292","https://inaturalist-open-data.s3.amazonaws.com/photos/392015123/medium.jpg"
44.8102504759,12.2734597194,2024-06-07,"Callinectes sapidus","https://www.inaturalist.org/observations/221141066","https://static.inaturalist.org/photos/391597951/medium.jpg"
44.7984258443,12.2719464451,2024-06-06,"Callinectes sapidus","https://www.inaturalist.org/observations/220839173","https://static.inaturalist.org/photos/391039586/medium.jpeg"
45.6273445707,12.9896599355,2024-05-30,"Callinectes sapidus","https://www.inaturalist.org/observations/220743432","https://inaturalist-open-data.s3.amazonaws.com/photos/390847693/medium.jpeg"
44.4280916192,12.3032480931,2024-06-02,"Callinectes sapidus","https://www.inaturalist.org/observations/220417319","https://inaturalist-open-data.s3.amazonaws.com/photos/390249908/medium.png"
45.6276314565,12.995451875,2023-09-26,"Callinectes sapidus","https://www.inaturalist.org/observations/220331811","https://static.inaturalist.org/photos/390082305/medium.jpeg"
45.630118339,12.9846603574,2024-05-29,"Callinectes sapidus","https://www.inaturalist.org/observations/220242053","https://inaturalist-open-data.s3.amazonaws.com/photos/389905273/medium.jpg"
42.3908193061,18.7269510543,NA,"Callinectes sapidus","https://www.inaturalist.org/observations/220235419","https://inaturalist-open-data.s3.amazonaws.com/photos/389904344/medium.jpeg"
44.416206,12.310972,2024-06-03,"Callinectes sapidus","https://www.inaturalist.org/observations/220220815","https://inaturalist-open-data.s3.amazonaws.com/photos/389877939/medium.jpeg"
41.9166755675,19.2533416747,2024-06-02,"Callinectes sapidus","https://www.inaturalist.org/observations/219949890","https://static.inaturalist.org/photos/389367855/medium.jpeg"
41.9167361111,19.2531333333,2024-06-02,"Callinectes sapidus","https://www.inaturalist.org/observations/219939821","https://inaturalist-open-data.s3.amazonaws.com/photos/389349925/medium.jpeg"
45.6261111111,12.9786111111,2024-06-02,"Callinectes sapidus","https://www.inaturalist.org/observations/219938949","https://inaturalist-open-data.s3.amazonaws.com/photos/389348574/medium.jpeg"
37.8428689856,-0.7637772895,2024-06-01,"Callinectes sapidus","https://www.inaturalist.org/observations/219813756","https://static.inaturalist.org/photos/389107875/medium.jpg"
44.228925,12.3812783333,2024-06-01,"Callinectes sapidus","https://www.inaturalist.org/observations/219698146","https://static.inaturalist.org/photos/388899769/medium.jpg"
42.5090660155,11.2053924333,2024-05-31,"Callinectes sapidus","https://www.inaturalist.org/observations/219476207","https://inaturalist-open-data.s3.amazonaws.com/photos/388483075/medium.jpeg"
42.6418098629,9.4649977989,2023-09-29,"Callinectes sapidus","https://www.inaturalist.org/observations/219412480","https://inaturalist-open-data.s3.amazonaws.com/photos/388358251/medium.jpeg"
42.523641053,9.5370125756,2023-10-01,"Callinectes sapidus","https://www.inaturalist.org/observations/219400493","https://inaturalist-open-data.s3.amazonaws.com/photos/388330768/medium.jpeg"
38.1455207886,12.7332481742,2024-04-04,"Callinectes sapidus","https://www.inaturalist.org/observations/219182268","https://inaturalist-open-data.s3.amazonaws.com/photos/387928148/medium.jpeg"
38.167860487,20.5002981797,2024-05-29,"Callinectes sapidus","https://www.inaturalist.org/observations/219165972","https://inaturalist-open-data.s3.amazonaws.com/photos/387895874/medium.jpeg"
41.3007632104,13.0400422825,2024-05-26,"Callinectes sapidus","https://www.inaturalist.org/observations/219124584","https://inaturalist-open-data.s3.amazonaws.com/photos/387822030/medium.jpg"
41.3972651697,12.9124183953,2024-05-28,"Callinectes sapidus","https://www.inaturalist.org/observations/219086336","https://static.inaturalist.org/photos/387752642/medium.jpeg"
41.3527874978,12.9661562871,2024-05-26,"Callinectes sapidus","https://www.inaturalist.org/observations/218948059","https://static.inaturalist.org/photos/387485483/medium.jpeg"
41.9731800706,3.2125041033,2021-10-19,"Callinectes sapidus","https://www.inaturalist.org/observations/218651730","https://inaturalist-open-data.s3.amazonaws.com/photos/386933485/medium.png"
38.1770633333,20.49663,2024-05-27,"Callinectes sapidus","https://www.inaturalist.org/observations/218605165","https://static.inaturalist.org/photos/386851678/medium.jpg"
41.3525807872,12.9657128826,2024-05-26,"Callinectes sapidus","https://www.inaturalist.org/observations/218402321","https://static.inaturalist.org/photos/386466927/medium.jpeg"
40.6442730014,0.7420569286,2024-05-25,"Callinectes sapidus","https://www.inaturalist.org/observations/218324152","https://inaturalist-open-data.s3.amazonaws.com/photos/386326470/medium.jpeg"
37.7986399293,-0.756925419,2024-05-25,"Callinectes sapidus","https://www.inaturalist.org/observations/218140936","https://static.inaturalist.org/photos/385980092/medium.jpeg"
